"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"26-Jul-2023","EQ","640.00","665.40","639.00","639.45","639.00","641.10","650.43","665.40","375.20","3,16,73,714","20,60,16,75,207.20","4,39,456"
"25-Jul-2023","EQ","636.00","642.50","633.35","629.25","641.80","639.45","638.97","642.50","375.20","1,39,88,137","8,93,79,51,714.05","2,40,989"
"24-Jul-2023","EQ","627.95","634.45","626.25","625.75","630.00","629.25","630.31","634.80","375.20","1,22,47,844","7,71,99,97,621.50","1,91,129"
"21-Jul-2023","EQ","621.00","631.00","617.70","621.65","626.25","625.75","626.12","634.80","375.20","1,29,14,610","8,08,60,56,636.55","2,28,093"
"20-Jul-2023","EQ","622.65","623.60","616.20","620.60","621.70","621.65","620.11","634.80","375.20","78,34,891","4,85,85,29,427.05","1,46,994"
"19-Jul-2023","EQ","614.00","625.30","610.15","612.10","620.00","620.60","618.79","634.80","375.20","1,11,28,348","6,88,61,29,207.45","1,77,036"
"18-Jul-2023","EQ","620.40","620.85","607.00","618.50","611.40","612.10","612.34","634.80","375.20","1,03,59,400","6,34,34,87,925.85","1,97,655"
"17-Jul-2023","EQ","626.90","627.00","617.15","624.90","619.00","618.50","620.26","634.80","375.20","75,80,645","4,70,19,35,428.25","1,61,770"
"14-Jul-2023","EQ","623.00","626.00","619.50","620.65","624.50","624.90","622.85","634.80","375.20","70,10,179","4,36,62,83,471.05","1,17,051"
"13-Jul-2023","EQ","625.00","626.50","615.50","621.45","623.35","620.65","622.04","634.80","375.20","96,89,708","6,02,74,22,532.80","1,75,194"
"12-Jul-2023","EQ","629.95","630.80","619.35","628.50","620.05","621.45","624.84","634.80","375.20","1,07,85,502","6,73,92,09,788.00","2,05,307"
"11-Jul-2023","EQ","624.95","630.45","622.15","618.65","628.95","628.50","625.88","634.80","375.20","1,20,51,173","7,54,26,21,843.90","2,37,986"
"10-Jul-2023","EQ","624.00","634.80","617.55","618.20","619.40","618.65","625.48","634.80","375.20","2,38,02,524","14,88,79,85,314.70","3,42,034"
"07-Jul-2023","EQ","600.00","624.80","592.20","600.80","622.90","618.20","607.47","624.80","375.20","2,10,66,726","12,79,73,64,224.05","2,49,477"
"06-Jul-2023","EQ","590.80","604.95","588.55","588.25","601.00","600.80","597.40","604.95","375.20","1,43,56,681","8,57,67,30,578.00","2,22,847"
"05-Jul-2023","EQ","592.00","593.00","584.95","591.45","589.90","588.25","588.78","602.30","375.20","87,15,919","5,13,17,86,266.40","1,50,738"
"04-Jul-2023","EQ","594.40","596.40","589.50","590.80","591.90","591.45","592.93","602.30","375.20","69,17,886","4,10,18,00,207.05","1,17,731"
