"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"24-Aug-2022","EQ","1,461.90","1,475.50","1,459.20","1,465.80","1,475.00","1,472.85","1,467.34","1,725.00","1,271.60",6727760,"9,871,897,938.50",140656
"23-Aug-2022","EQ","1,453.30","1,475.95","1,450.40","1,470.35","1,471.50","1,465.80","1,461.68","1,725.00","1,271.60",7483442,"10,938,431,495.85",144071
"22-Aug-2022","EQ","1,484.80","1,488.35","1,467.70","1,493.05","1,468.70","1,470.35","1,474.40","1,725.00","1,271.60",4117033,"6,070,140,731.70",122931
"19-Aug-2022","EQ","1,510.00","1,512.00","1,490.00","1,511.70","1,492.35","1,493.05","1,498.24","1,725.00","1,271.60",4031851,"6,040,684,835.50",147346
"18-Aug-2022","EQ","1,500.00","1,513.90","1,499.65","1,509.90","1,511.00","1,511.70","1,507.50","1,725.00","1,271.60",4171069,"6,287,879,823.10",126031
"17-Aug-2022","EQ","1,500.00","1,512.75","1,485.75","1,502.15","1,507.10","1,509.90","1,503.31","1,725.00","1,271.60",6192175,"9,308,743,851.90",190873
"16-Aug-2022","EQ","1,494.80","1,508.50","1,488.05","1,485.15","1,501.80","1,502.15","1,501.93","1,725.00","1,271.60",6281878,"9,434,964,816.80",172125
"12-Aug-2022","EQ","1,485.00","1,489.30","1,475.95","1,485.70","1,483.95","1,485.15","1,484.00","1,725.00","1,271.60",4425185,"6,566,982,475.55",175766
"11-Aug-2022","EQ","1,486.50","1,491.00","1,474.55","1,466.30","1,480.00","1,485.70","1,483.63","1,725.00","1,271.60",9150883,"13,576,483,134.00",236473
"10-Aug-2022","EQ","1,461.35","1,471.50","1,449.05","1,462.05","1,465.00","1,466.30","1,464.71","1,725.00","1,271.60",8676551,"12,708,637,823.20",219403
"08-Aug-2022","EQ","1,428.00","1,464.50","1,427.10","1,427.05","1,461.35","1,462.05","1,454.57","1,725.00","1,271.60",7678868,"11,169,457,261.65",207907
"05-Aug-2022","EQ","1,433.00","1,436.95","1,421.15","1,431.90","1,426.05","1,427.05","1,429.21","1,725.00","1,271.60",4634491,"6,623,649,945.65",121554
"04-Aug-2022","EQ","1,440.00","1,446.70","1,412.95","1,433.60","1,429.35","1,431.90","1,431.33","1,725.00","1,271.60",6006103,"8,596,734,035.35",228173
"03-Aug-2022","EQ","1,424.95","1,435.75","1,417.00","1,430.25","1,433.25","1,433.60","1,427.43","1,725.00","1,271.60",5487749,"7,833,355,196.55",206821
"02-Aug-2022","EQ","1,442.00","1,444.60","1,423.05","1,446.15","1,424.95","1,430.25","1,431.60","1,725.00","1,271.60",7518255,"10,763,137,989.20",165021
"01-Aug-2022","EQ","1,439.00","1,448.45","1,430.05","1,434.20","1,442.90","1,446.15","1,440.76","1,725.00","1,271.60",6596518,"9,504,016,259.35",146180
"29-Jul-2022","EQ","1,438.00","1,438.60","1,415.30","1,416.85","1,436.40","1,434.20","1,428.73","1,725.00","1,271.60",10009868,"14,301,385,368.80",241020
"28-Jul-2022","EQ","1,415.05","1,424.00","1,411.00","1,404.40","1,416.00","1,416.85","1,419.21","1,725.00","1,271.60",8710203,"12,361,605,197.85",213161
"27-Jul-2022","EQ","1,388.90","1,406.00","1,384.25","1,393.75","1,404.40","1,404.40","1,399.80","1,725.00","1,271.60",4606389,"6,448,018,339.80",131184
"26-Jul-2022","EQ","1,396.00","1,402.00","1,386.30","1,396.60","1,390.60","1,393.75","1,395.38","1,725.00","1,271.60",4263982,"5,949,886,417.25",115649
"25-Jul-2022","EQ","1,395.00","1,404.60","1,383.30","1,392.50","1,394.00","1,396.60","1,393.40","1,725.00","1,271.60",5071563,"7,066,700,506.25",156586
"22-Jul-2022","EQ","1,366.00","1,397.00","1,362.40","1,360.75","1,394.40","1,392.50","1,384.48","1,725.00","1,271.60",6364796,"8,811,947,079.70",190910
"21-Jul-2022","EQ","1,360.55","1,369.50","1,358.10","1,365.05","1,363.00","1,360.75","1,363.06","1,725.00","1,271.60",6320139,"8,614,710,412.00",158369
"20-Jul-2022","EQ","1,359.90","1,371.10","1,355.25","1,348.05","1,363.55","1,365.05","1,364.16","1,725.00","1,271.60",10173931,"13,878,862,594.90",279863
"19-Jul-2022","EQ","1,337.00","1,358.55","1,337.00","1,347.55","1,348.20","1,348.05","1,349.05","1,725.00","1,271.60",7896269,"10,652,452,469.15",141741
"18-Jul-2022","EQ","1,348.00","1,366.10","1,342.05","1,362.05","1,348.20","1,347.55","1,347.82","1,725.00","1,271.60",10166110,"13,702,125,272.85",291810
"15-Jul-2022","EQ","1,353.00","1,364.90","1,346.80","1,351.05","1,364.00","1,362.05","1,357.60","1,725.00","1,271.60",6797823,"9,228,735,489.20",126512
"14-Jul-2022","EQ","1,362.00","1,372.65","1,349.25","1,357.85","1,352.00","1,351.05","1,359.74","1,725.00","1,271.60",5186205,"7,051,894,375.95",156703
"13-Jul-2022","EQ","1,390.00","1,394.20","1,354.25","1,391.80","1,359.55","1,357.85","1,371.20","1,725.00","1,271.60",7972805,"10,932,296,276.95",185857
"12-Jul-2022","EQ","1,405.25","1,405.25","1,389.40","1,406.15","1,391.20","1,391.80","1,395.12","1,725.00","1,271.60",4938487,"6,889,788,254.60",107652
"11-Jul-2022","EQ","1,394.00","1,409.90","1,393.25","1,397.10","1,403.20","1,406.15","1,403.07","1,725.00","1,271.60",3731440,"5,235,481,481.55",115690
"08-Jul-2022","EQ","1,410.00","1,410.00","1,394.75","1,395.80","1,395.80","1,397.10","1,402.07","1,725.00","1,271.60",6237015,"8,744,724,388.50",122217
"07-Jul-2022","EQ","1,380.00","1,398.00","1,374.45","1,371.25","1,395.00","1,395.80","1,387.53","1,725.00","1,271.60",8871571,"12,309,603,700.50",177340
"06-Jul-2022","EQ","1,348.00","1,373.40","1,347.10","1,352.60","1,371.55","1,371.25","1,365.48","1,725.00","1,271.60",7524539,"10,274,605,412.40",175408
"05-Jul-2022","EQ","1,364.00","1,379.35","1,348.30","1,355.65","1,349.05","1,352.60","1,366.82","1,725.00","1,271.60",7162859,"9,790,334,619.55",175254
"04-Jul-2022","EQ","1,353.70","1,360.20","1,342.25","1,353.75","1,356.55","1,355.65","1,352.23","1,725.00","1,271.60",4243740,"5,738,508,714.75",122056
"01-Jul-2022","EQ","1,343.95","1,360.00","1,330.05","1,348.00","1,354.95","1,353.75","1,346.28","1,725.00","1,271.60",5736226,"7,722,538,774.50",147092
"30-Jun-2022","EQ","1,336.00","1,354.00","1,336.00","1,343.95","1,344.00","1,348.00","1,346.87","1,725.00","1,271.60",6237911,"8,401,664,068.50",153516
"29-Jun-2022","EQ","1,331.25","1,350.75","1,331.25","1,345.90","1,343.80","1,343.95","1,343.41","1,725.00","1,271.60",4997023,"6,713,040,907.65",155488
"28-Jun-2022","EQ","1,344.00","1,351.00","1,338.40","1,356.25","1,349.90","1,345.90","1,344.55","1,725.00","1,271.60",4885287,"6,568,495,136.05",170596
"27-Jun-2022","EQ","1,370.00","1,376.00","1,352.00","1,353.80","1,355.90","1,356.25","1,362.63","1,725.00","1,271.60",4902082,"6,679,721,013.60",153532
"24-Jun-2022","EQ","1,338.55","1,361.65","1,338.55","1,335.15","1,355.00","1,353.80","1,354.94","1,725.00","1,271.60",4006716,"5,428,848,372.95",265751
"23-Jun-2022","EQ","1,330.50","1,348.00","1,318.50","1,330.25","1,336.60","1,335.15","1,336.91","1,725.00","1,271.60",7686122,"10,275,634,335.15",224102
"22-Jun-2022","EQ","1,332.25","1,336.95","1,323.20","1,336.55","1,325.90","1,330.25","1,329.70","1,725.00","1,271.60",4079849,"5,424,972,795.20",144197
"21-Jun-2022","EQ","1,336.90","1,354.00","1,324.05","1,322.15","1,333.70","1,336.55","1,341.22","1,725.00","1,271.60",6610342,"8,865,941,646.10",190833
"20-Jun-2022","EQ","1,304.70","1,325.00","1,294.15","1,289.75","1,321.95","1,322.15","1,313.17","1,725.00","1,271.60",7968420,"10,463,910,206.85",214315
"17-Jun-2022","EQ","1,275.00","1,299.00","1,271.60","1,281.30","1,296.70","1,289.75","1,282.59","1,725.00","1,271.60",7361961,"9,442,347,329.35",293741
"16-Jun-2022","EQ","1,310.00","1,320.55","1,278.00","1,307.45","1,279.45","1,281.30","1,297.76","1,725.00","1,278.00",6084596,"7,896,314,988.40",269747
"15-Jun-2022","EQ","1,301.65","1,315.80","1,298.40","1,312.00","1,308.45","1,307.45","1,307.49","1,725.00","1,278.30",5905235,"7,721,044,050.45",239871
"14-Jun-2022","EQ","1,311.25","1,326.00","1,305.00","1,326.60","1,314.00","1,312.00","1,316.04","1,725.00","1,278.30",5935178,"7,810,916,645.65",247100
"13-Jun-2022","EQ","1,323.60","1,330.00","1,308.30","1,351.10","1,329.00","1,326.60","1,318.54","1,725.00","1,278.30",5446286,"7,181,145,207.65",269494
"10-Jun-2022","EQ","1,360.10","1,367.95","1,343.60","1,377.70","1,348.75","1,351.10","1,351.94","1,725.00","1,278.30",4577715,"6,188,800,152.60",159998
"09-Jun-2022","EQ","1,362.25","1,382.05","1,357.15","1,367.40","1,379.60","1,377.70","1,368.42","1,725.00","1,278.30",3655908,"5,002,826,094.50",149498
"08-Jun-2022","EQ","1,373.30","1,381.00","1,357.00","1,362.60","1,366.00","1,367.40","1,369.67","1,725.00","1,278.30",2993294,"4,099,830,912.80",108646
"07-Jun-2022","EQ","1,362.00","1,374.30","1,354.10","1,378.45","1,362.15","1,362.60","1,362.41","1,725.00","1,278.30",5126983,"6,985,065,721.75",133385
"06-Jun-2022","EQ","1,376.30","1,387.00","1,360.65","1,380.30","1,377.00","1,378.45","1,380.25","1,725.00","1,278.30",3086633,"4,260,332,744.20",126359
"03-Jun-2022","EQ","1,398.30","1,400.75","1,376.30","1,385.10","1,379.00","1,380.30","1,388.75","1,725.00","1,278.30",3478622,"4,830,949,975.05",174541
"02-Jun-2022","EQ","1,387.25","1,388.00","1,378.60","1,394.85","1,385.20","1,385.10","1,383.53","1,725.00","1,278.30",5737510,"7,938,005,254.70",160429
"01-Jun-2022","EQ","1,380.00","1,400.45","1,379.15","1,388.95","1,396.10","1,394.85","1,391.06","1,725.00","1,278.30",6045948,"8,410,276,065.05",152770
"31-May-2022","EQ","1,395.90","1,404.80","1,380.00","1,401.55","1,384.00","1,388.95","1,396.23","1,725.00","1,278.30",6742694,"9,414,334,821.10",178695
"30-May-2022","EQ","1,410.25","1,420.50","1,398.45","1,392.05","1,401.00","1,401.55","1,409.32","1,725.00","1,278.30",6312337,"8,896,129,502.80",191283
"27-May-2022","EQ","1,371.80","1,394.70","1,370.75","1,366.70","1,393.40","1,392.05","1,384.20","1,725.00","1,278.30",12015859,"16,632,315,263.75",196266
"26-May-2022","EQ","1,342.15","1,371.00","1,340.00","1,328.80","1,369.00","1,366.70","1,355.58","1,725.00","1,278.30",13496214,"18,295,260,027.75",380760
"25-May-2022","EQ","1,330.00","1,335.95","1,323.20","1,318.95","1,327.50","1,328.80","1,329.41","1,725.00","1,278.30",6443556,"8,566,144,702.45",212264
"24-May-2022","EQ","1,300.00","1,325.00","1,296.90","1,304.00","1,320.00","1,318.95","1,313.26","1,725.00","1,278.30",6435398,"8,451,379,583.55",172378
"23-May-2022","EQ","1,314.00","1,329.95","1,299.10","1,320.95","1,301.30","1,304.00","1,319.39","1,725.00","1,278.30",9743160,"12,855,045,365.50",189598
"20-May-2022","EQ","1,303.00","1,324.20","1,292.35","1,287.05","1,323.45","1,320.95","1,311.98","1,725.00","1,278.30",6959675,"9,130,982,889.25",168094
"19-May-2022","EQ","1,286.20","1,296.40","1,278.30","1,313.90","1,290.45","1,287.05","1,286.32","1,725.00","1,278.30",10268753,"13,208,858,469.15",271471
"18-May-2022","EQ","1,324.05","1,333.30","1,310.00","1,314.00","1,315.85","1,313.90","1,321.44","1,725.00","1,285.30",7866192,"10,394,668,975.65",206774
"17-May-2022","EQ","1,312.60","1,317.00","1,298.20","1,305.10","1,316.00","1,314.00","1,309.07","1,725.00","1,285.30",8320722,"10,892,432,064.40",204025
"16-May-2022","EQ","1,299.00","1,312.00","1,285.30","1,291.35","1,308.00","1,305.10","1,301.12","1,725.00","1,285.30",4902178,"6,378,342,592.45",165187
"13-May-2022","EQ","1,310.05","1,318.00","1,287.00","1,303.05","1,292.50","1,291.35","1,301.55","1,725.00","1,287.00",8384119,"10,912,331,002.70",278869
"12-May-2022","EQ","1,321.10","1,326.80","1,293.00","1,348.60","1,302.50","1,303.05","1,307.63","1,725.00","1,292.00",11191145,"14,633,865,531.95",411521
"11-May-2022","EQ","1,353.00","1,355.00","1,328.65","1,341.05","1,349.45","1,348.60","1,343.69","1,725.00","1,292.00",8551462,"11,490,550,846.50",325879
"10-May-2022","EQ","1,315.05","1,353.00","1,315.05","1,319.85","1,339.00","1,341.05","1,334.92","1,725.00","1,292.00",10056906,"13,425,132,837.95",204894
"09-May-2022","EQ","1,300.00","1,326.50","1,295.50","1,317.60","1,321.75","1,319.85","1,305.53","1,725.00","1,292.00",16381217,"21,386,230,365.40",315707
"06-May-2022","EQ","1,330.00","1,335.00","1,313.00","1,352.95","1,321.05","1,317.60","1,321.98","1,725.00","1,292.00",13365634,"17,669,093,791.95",353439
"05-May-2022","EQ","1,375.00","1,375.00","1,346.50","1,356.00","1,349.00","1,352.95","1,362.20","1,725.00","1,292.00",8931456,"12,166,464,277.30",216825
"04-May-2022","EQ","1,400.00","1,403.60","1,350.00","1,403.70","1,358.10","1,356.00","1,376.57","1,725.00","1,292.00",14527958,"19,998,748,922.05",323211
"02-May-2022","EQ","1,362.05","1,406.45","1,362.05","1,384.60","1,400.25","1,403.70","1,390.41","1,725.00","1,292.00",9747158,"13,552,559,643.90",221031
"29-Apr-2022","EQ","1,380.35","1,404.75","1,371.55","1,371.35","1,382.00","1,384.60","1,390.53","1,725.00","1,292.00",14200738,"19,746,533,797.30",262069
"28-Apr-2022","EQ","1,372.00","1,379.00","1,362.10","1,372.55","1,372.50","1,371.35","1,369.11","1,725.00","1,292.00",10386861,"14,220,708,700.25",182049
"27-Apr-2022","EQ","1,360.00","1,379.00","1,356.10","1,372.05","1,372.00","1,372.55","1,370.67","1,725.00","1,292.00",9027167,"12,373,229,228.55",256736
"26-Apr-2022","EQ","1,372.00","1,381.95","1,357.15","1,365.75","1,370.45","1,372.05","1,371.84","1,725.00","1,292.00",8508421,"11,672,225,925.50",295807
"25-Apr-2022","EQ","1,350.00","1,370.65","1,322.25","1,355.60","1,369.95","1,365.75","1,352.50","1,725.00","1,292.00",10467744,"14,157,639,113.95",302713
"22-Apr-2022","EQ","1,360.00","1,375.35","1,349.15","1,374.35","1,353.35","1,355.60","1,360.90","1,725.00","1,292.00",10329574,"14,057,509,231.75",317119
"21-Apr-2022","EQ","1,365.00","1,379.80","1,353.30","1,354.30","1,377.70","1,374.35","1,363.26","1,725.00","1,292.00",26223135,"35,748,942,819.35",288746
"20-Apr-2022","EQ","1,354.45","1,359.90","1,335.35","1,342.20","1,356.00","1,354.30","1,349.57","1,725.00","1,292.00",24662868,"33,284,192,237.45",424453
"19-Apr-2022","EQ","1,380.90","1,389.55","1,327.00","1,395.45","1,335.00","1,342.20","1,361.49","1,725.00","1,292.00",37048011,"50,440,428,788.55",961819
"18-Apr-2022","EQ","1,418.85","1,431.65","1,390.05","1,464.95","1,397.50","1,395.45","1,408.02","1,725.00","1,292.00",22810188,"32,117,257,835.45",650936
"13-Apr-2022","EQ","1,490.00","1,502.30","1,462.65","1,493.50","1,464.00","1,464.95","1,477.78","1,725.00","1,292.00",14446260,"21,348,437,343.80",399313
"12-Apr-2022","EQ","1,484.00","1,506.85","1,480.15","1,496.15","1,494.90","1,493.50","1,492.32","1,725.00","1,292.00",13717701,"20,471,205,729.10",365154
"11-Apr-2022","EQ","1,506.00","1,510.00","1,493.25","1,514.65","1,495.40","1,496.15","1,501.19","1,725.00","1,292.00",10399533,"15,611,707,406.60",385962
"08-Apr-2022","EQ","1,512.10","1,525.75","1,497.30","1,516.75","1,516.55","1,514.65","1,510.81","1,725.00","1,292.00",20628161,"31,165,185,145.30",371256
"07-Apr-2022","EQ","1,541.30","1,541.35","1,513.70","1,550.85","1,521.00","1,516.75","1,525.08","1,725.00","1,292.00",20390866,"31,097,618,185.95",431701
"06-Apr-2022","EQ","1,587.70","1,589.80","1,547.35","1,608.25","1,550.50","1,550.85","1,564.33","1,725.00","1,292.00",13513930,"21,140,225,559.20",414144
"05-Apr-2022","EQ","1,666.70","1,666.70","1,602.00","1,656.80","1,604.95","1,608.25","1,619.67","1,725.00","1,292.00",15461291,"25,042,197,750.45",440413
"04-Apr-2022","EQ","1,580.00","1,722.10","1,562.55","1,506.00","1,654.10","1,656.80","1,651.17","1,725.00","1,292.00",48725485,"80,453,972,718.55",920761
"01-Apr-2022","EQ","1,476.40","1,510.00","1,470.30","1,470.35","1,507.50","1,506.00","1,494.73","1,725.00","1,292.00",7284278,"10,888,017,388.80",225554
"31-Mar-2022","EQ","1,471.00","1,484.70","1,465.90","1,476.95","1,470.00","1,470.35","1,473.98","1,725.00","1,292.00",7147857,"10,535,800,362.90",175701
"30-Mar-2022","EQ","1,472.00","1,482.75","1,454.05","1,451.80","1,476.00","1,476.95","1,468.52","1,725.00","1,292.00",10054871,"14,765,780,325.45",225951
"29-Mar-2022","EQ","1,441.00","1,460.25","1,430.00","1,432.80","1,458.00","1,451.80","1,442.08","1,725.00","1,292.00",6188724,"8,924,654,172.95",203589
"28-Mar-2022","EQ","1,430.90","1,438.00","1,401.60","1,430.90","1,436.00","1,432.80","1,417.35","1,725.00","1,292.00",7877443,"11,165,074,398.95",263045
"25-Mar-2022","EQ","1,451.00","1,452.00","1,419.00","1,442.65","1,436.80","1,430.90","1,430.95","1,725.00","1,292.00",8183231,"11,709,762,372.25",223085
"24-Mar-2022","EQ","1,466.00","1,469.65","1,434.55","1,479.25","1,442.90","1,442.65","1,449.15","1,725.00","1,292.00",10080022,"14,607,432,713.30",247575
"23-Mar-2022","EQ","1,507.00","1,518.80","1,473.60","1,494.15","1,479.15","1,479.25","1,481.70","1,725.00","1,292.00",15594128,"23,105,806,046.35",201491
"22-Mar-2022","EQ","1,481.30","1,498.00","1,457.20","1,486.50","1,496.80","1,494.15","1,478.67","1,725.00","1,292.00",5230907,"7,734,791,215.15",217951
"21-Mar-2022","EQ","1,487.00","1,493.65","1,472.80","1,480.05","1,487.40","1,486.50","1,484.44","1,725.00","1,292.00",6128938,"9,098,011,072.35",204348
"17-Mar-2022","EQ","1,472.00","1,489.80","1,470.55","1,448.15","1,477.95","1,480.05","1,482.21","1,725.00","1,292.00",7411977,"10,986,072,825.80",237930
"16-Mar-2022","EQ","1,447.00","1,455.00","1,436.20","1,424.00","1,445.95","1,448.15","1,446.50","1,725.00","1,292.00",6682054,"9,665,623,348.95",223791
"15-Mar-2022","EQ","1,443.50","1,449.50","1,411.75","1,442.55","1,422.00","1,424.00","1,435.02","1,725.00","1,292.00",9433964,"13,537,948,637.95",277249
"14-Mar-2022","EQ","1,415.00","1,450.00","1,415.00","1,396.80","1,442.25","1,442.55","1,433.68","1,725.00","1,292.00",12509063,"17,933,940,554.75",344549
"11-Mar-2022","EQ","1,388.00","1,408.95","1,372.70","1,392.70","1,396.00","1,396.80","1,396.47","1,725.00","1,292.00",7575390,"10,578,797,843.20",204283
"10-Mar-2022","EQ","1,427.00","1,427.00","1,380.25","1,371.15","1,388.90","1,392.70","1,404.82","1,725.00","1,292.00",11136603,"15,644,870,615.70",277256
"09-Mar-2022","EQ","1,330.00","1,374.70","1,318.85","1,327.80","1,371.05","1,371.15","1,347.62","1,725.00","1,292.00",11567347,"15,588,358,448.15",330592
"08-Mar-2022","EQ","1,302.20","1,334.00","1,292.00","1,324.80","1,333.00","1,327.80","1,305.18","1,725.00","1,292.00",19606246,"25,589,677,980.15",527016
"07-Mar-2022","EQ","1,318.50","1,332.35","1,297.05","1,366.50","1,326.00","1,324.80","1,314.70","1,725.00","1,297.05",13527229,"17,784,238,071.95",426139
"04-Mar-2022","EQ","1,360.00","1,386.00","1,336.90","1,371.00","1,364.95","1,366.50","1,359.66","1,725.00","1,336.90",10609682,"14,425,584,670.80",351310
"03-Mar-2022","EQ","1,381.00","1,392.00","1,362.90","1,374.25","1,373.35","1,371.00","1,377.34","1,725.00","1,353.00",8763961,"12,070,939,839.35",355777
"02-Mar-2022","EQ","1,386.50","1,398.40","1,354.40","1,426.25","1,378.55","1,374.25","1,372.96","1,725.00","1,353.00",19252780,"26,433,316,653.60",590118
"28-Feb-2022","EQ","1,426.00","1,438.55","1,414.05","1,456.10","1,428.80","1,426.25","1,424.95","1,725.00","1,353.00",12440416,"17,726,991,025.25",337515
"25-Feb-2022","EQ","1,439.95","1,465.90","1,432.85","1,419.40","1,456.30","1,456.10","1,454.62","1,725.00","1,353.00",9159327,"13,323,309,790.05",204609
"24-Feb-2022","EQ","1,449.90","1,474.95","1,407.15","1,500.90","1,410.20","1,419.40","1,448.27","1,725.00","1,353.00",11815383,"17,111,812,498.00",364952
"23-Feb-2022","EQ","1,525.10","1,525.70","1,495.65","1,510.70","1,500.00","1,500.90","1,511.14","1,725.00","1,353.00",4514781,"6,822,487,865.95",182373
"22-Feb-2022","EQ","1,489.80","1,522.10","1,487.95","1,522.10","1,508.00","1,510.70","1,508.83","1,725.00","1,353.00",4768098,"7,194,245,650.20",238977
"21-Feb-2022","EQ","1,504.00","1,530.70","1,495.55","1,512.35","1,523.45","1,522.10","1,518.53","1,725.00","1,353.00",3734033,"5,670,227,018.00",148113
"18-Feb-2022","EQ","1,498.30","1,517.00","1,490.45","1,506.50","1,511.00","1,512.35","1,505.99","1,725.00","1,353.00",3898064,"5,870,462,943.20",135186
"17-Feb-2022","EQ","1,513.10","1,522.00","1,502.00","1,515.75","1,504.45","1,506.50","1,511.79","1,725.00","1,353.00",3675604,"5,556,743,520.45",124317
"16-Feb-2022","EQ","1,534.35","1,534.75","1,507.00","1,517.80","1,512.50","1,515.75","1,521.07","1,725.00","1,353.00",5016132,"7,629,865,425.35",142489
"15-Feb-2022","EQ","1,476.00","1,524.90","1,473.05","1,473.70","1,519.45","1,517.80","1,499.93","1,725.00","1,353.00",6567533,"9,850,825,873.15",213639
"14-Feb-2022","EQ","1,490.00","1,499.45","1,469.30","1,518.85","1,472.00","1,473.70","1,479.38","1,725.00","1,353.00",7328310,"10,841,372,315.75",228169
"11-Feb-2022","EQ","1,500.25","1,525.00","1,499.50","1,525.10","1,516.00","1,518.85","1,514.35","1,725.00","1,353.00",5355552,"8,110,162,062.90",143617
