"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"21-Oct-2021","EQ","19,460.00","19,680.00","19,056.70","19,277.65","19,271.00","19,233.15","19,234.13","20,609.15","15,425.05",75962,"1,461,062,798.15",23098
"20-Oct-2021","EQ","19,300.00","20,200.00","19,050.45","19,368.45","19,269.00","19,277.65","19,511.19","20,609.15","15,425.05",217769,"4,248,931,938.15",54167
"19-Oct-2021","EQ","19,475.00","19,732.05","19,284.05","19,438.45","19,406.55","19,368.45","19,513.23","20,609.15","15,425.05",59302,"1,157,173,385.00",17193
"18-Oct-2021","EQ","19,600.00","19,600.00","19,220.00","19,325.40","19,400.00","19,438.45","19,385.39","20,609.15","15,425.05",56303,"1,091,455,469.15",16892
"14-Oct-2021","EQ","19,394.00","19,428.75","19,225.00","19,320.65","19,356.95","19,325.40","19,322.47","20,609.15","15,375.00",42190,"815,215,211.25",11931
"13-Oct-2021","EQ","19,500.00","19,605.05","19,226.05","19,415.70","19,320.00","19,320.65","19,326.98","20,609.15","15,375.00",53925,"1,042,207,308.65",18140
"12-Oct-2021","EQ","19,068.90","19,450.00","18,970.05","19,084.65","19,424.50","19,415.70","19,211.63","20,609.15","15,375.00",72249,"1,388,021,149.45",19533
"11-Oct-2021","EQ","19,021.00","19,195.50","19,002.65","18,986.45","19,070.00","19,084.65","19,084.03","20,609.15","15,375.00",38802,"740,498,465.15",12786
"08-Oct-2021","EQ","19,055.00","19,179.95","18,937.55","19,045.65","19,025.00","18,986.45","19,029.22","20,609.15","15,375.00",87246,"1,660,223,243.65",20170
"07-Oct-2021","EQ","19,200.80","19,304.20","18,955.35","19,157.15","19,040.00","19,045.65","19,125.64","20,609.15","15,375.00",47695,"912,197,227.95",14455
"06-Oct-2021","EQ","19,444.90","19,624.25","19,078.00","19,395.55","19,103.80","19,157.15","19,288.89","20,609.15","15,375.00",72608,"1,400,527,410.40",17703
