"DateTime","Pre Open MARUTI","MARUTIEQN"
"2022-09-02 09:02:04",9030,
"2022-09-02 09:02:05",9030,
"2022-09-02 09:02:07",9030,
"2022-09-02 09:02:09",9030,
"2022-09-02 09:02:10",9030,
"2022-09-02 09:02:11",9030,
"2022-09-02 09:02:12",9030,
"2022-09-02 09:02:13",9030,
"2022-09-02 09:02:14",9030,
"2022-09-02 09:02:15",9030,
"2022-09-02 09:02:16",9030,
"2022-09-02 09:02:17",9030,
"2022-09-02 09:02:18",9030,
"2022-09-02 09:02:19",9030,
"2022-09-02 09:02:20",9030,
"2022-09-02 09:02:21",9030,
"2022-09-02 09:02:22",9030,
"2022-09-02 09:02:23",9030,
"2022-09-02 09:02:24",9030,
"2022-09-02 09:02:26",9038,
"2022-09-02 09:02:27",9038,
"2022-09-02 09:02:29",9038,
"2022-09-02 09:02:30",9038,
"2022-09-02 09:02:31",9038,
"2022-09-02 09:02:32",9038,
"2022-09-02 09:02:33",9038,
"2022-09-02 09:02:34",9038,
"2022-09-02 09:02:35",9038,
"2022-09-02 09:02:36",9038,
"2022-09-02 09:02:37",9038,
"2022-09-02 09:02:38",9038,
"2022-09-02 09:02:39",9038,
"2022-09-02 09:02:41",9038,
"2022-09-02 09:02:42",9038,
"2022-09-02 09:02:43",9038,
"2022-09-02 09:02:44",9038,
"2022-09-02 09:02:45",9038,
"2022-09-02 09:02:46",9038,
"2022-09-02 09:02:47",9038,
"2022-09-02 09:02:48",9038,
"2022-09-02 09:02:50",9038,
"2022-09-02 09:02:52",9038,
"2022-09-02 09:02:53",9038,
"2022-09-02 09:02:54",9038,
"2022-09-02 09:02:55",9038,
"2022-09-02 09:02:56",9038,
"2022-09-02 09:02:57",9038,
"2022-09-02 09:02:58",9038,
"2022-09-02 09:02:59",9038,
"2022-09-02 09:03:00",9038,
"2022-09-02 09:03:01",9038,
"2022-09-02 09:03:02",9038,
"2022-09-02 09:03:03",9038,
"2022-09-02 09:03:05",9038,
"2022-09-02 09:03:06",9038,
"2022-09-02 09:03:07",9038,
"2022-09-02 09:03:09",9038,
"2022-09-02 09:03:10",9038,
"2022-09-02 09:03:11",9038,
"2022-09-02 09:03:13",9038,
"2022-09-02 09:03:14",9038,
"2022-09-02 09:03:16",9038,
"2022-09-02 09:03:17",9038,
"2022-09-02 09:03:18",9038,
"2022-09-02 09:03:19",9038,
"2022-09-02 09:03:20",9038,
"2022-09-02 09:03:22",9038,
"2022-09-02 09:03:23",9038,
"2022-09-02 09:03:24",9038,
"2022-09-02 09:03:25",9038,
"2022-09-02 09:03:26",9038,
"2022-09-02 09:03:28",9038,
"2022-09-02 09:03:29",9038,
"2022-09-02 09:03:30",9038,
"2022-09-02 09:03:31",9038,
"2022-09-02 09:03:32",9030,
"2022-09-02 09:03:33",9038,
"2022-09-02 09:03:34",9038,
"2022-09-02 09:03:35",9038,
"2022-09-02 09:03:36",9038,
"2022-09-02 09:03:37",9038,
"2022-09-02 09:03:38",9038,
"2022-09-02 09:03:40",9038,
"2022-09-02 09:03:41",9038,
"2022-09-02 09:03:42",9038,
"2022-09-02 09:03:43",9038,
"2022-09-02 09:03:44",9038,
"2022-09-02 09:03:46",9038,
"2022-09-02 09:03:47",9038,
"2022-09-02 09:03:48",9038,
"2022-09-02 09:03:49",9038,
"2022-09-02 09:03:50",9037,
"2022-09-02 09:03:51",9037,
"2022-09-02 09:03:52",9037,
"2022-09-02 09:03:53",9037,
"2022-09-02 09:03:55",9037,
"2022-09-02 09:03:56",9037,
"2022-09-02 09:03:58",9037,
"2022-09-02 09:03:59",9037,
"2022-09-02 09:04:00",9037,
"2022-09-02 09:04:02",9037,
"2022-09-02 09:04:03",9037,
"2022-09-02 09:04:05",9037,
"2022-09-02 09:04:07",9037,
"2022-09-02 09:04:08",9037,
"2022-09-02 09:04:09",9037,
"2022-09-02 09:04:10",9037,
"2022-09-02 09:04:11",9037,
"2022-09-02 09:04:13",9037,
"2022-09-02 09:04:14",9037,
"2022-09-02 09:04:15",9037,
"2022-09-02 09:04:16",9037,
"2022-09-02 09:04:17",9037,
"2022-09-02 09:04:18",9037,
"2022-09-02 09:04:20",9036,
"2022-09-02 09:04:21",9036,
"2022-09-02 09:04:22",9036,
"2022-09-02 09:04:24",9036,
"2022-09-02 09:04:25",9036,
"2022-09-02 09:04:26",9036,
"2022-09-02 09:04:27",9036,
"2022-09-02 09:04:28",9036,
"2022-09-02 09:04:29",9036,
"2022-09-02 09:04:30",9036,
"2022-09-02 09:04:31",9036,
"2022-09-02 09:04:32",9036,
"2022-09-02 09:04:34",9036,
"2022-09-02 09:04:35",9038,
"2022-09-02 09:04:36",9038,
"2022-09-02 09:04:37",9038,
"2022-09-02 09:04:38",9038,
"2022-09-02 09:04:39",9038,
"2022-09-02 09:04:40",9038,
"2022-09-02 09:04:41",9038,
"2022-09-02 09:04:42",9036,
"2022-09-02 09:04:43",9036,
"2022-09-02 09:04:45",9036.1,
"2022-09-02 09:04:46",9036.1,
"2022-09-02 09:04:47",9036.1,
"2022-09-02 09:04:48",9036.1,
"2022-09-02 09:04:49",9036.1,
"2022-09-02 09:04:51",9036.1,
"2022-09-02 09:04:53",9036.1,
"2022-09-02 09:04:54",9036,
"2022-09-02 09:04:55",9036,
"2022-09-02 09:04:56",9036,
"2022-09-02 09:04:57",9036,
"2022-09-02 09:04:58",9036,
"2022-09-02 09:04:59",9036,
"2022-09-02 09:05:01",9036,
"2022-09-02 09:05:02",9036,
"2022-09-02 09:05:03",9036,
"2022-09-02 09:05:04",9036,
"2022-09-02 09:05:05",9036,
"2022-09-02 09:05:06",9036,
"2022-09-02 09:05:07",9036,
"2022-09-02 09:05:08",9036,
"2022-09-02 09:05:09",9036,
"2022-09-02 09:05:10",9036,
"2022-09-02 09:05:11",9036,
"2022-09-02 09:05:12",9036,
"2022-09-02 09:05:14",9035,
"2022-09-02 09:05:15",9035,
"2022-09-02 09:05:16",9030,
"2022-09-02 09:05:17",9035,
"2022-09-02 09:05:18",9035,
"2022-09-02 09:05:19",9035,
"2022-09-02 09:05:20",9035,
"2022-09-02 09:05:21",9035,
"2022-09-02 09:05:22",9035,
"2022-09-02 09:05:24",9035,
"2022-09-02 09:05:25",9035,
"2022-09-02 09:05:26",9035,
"2022-09-02 09:05:27",9035,
"2022-09-02 09:05:28",9029.5,
"2022-09-02 09:05:29",9029.5,
"2022-09-02 09:05:30",9029.5,
"2022-09-02 09:05:31",9029.5,
"2022-09-02 09:05:32",9029.5,
"2022-09-02 09:05:33",9029,
"2022-09-02 09:05:34",9029,
"2022-09-02 09:05:35",9029,
"2022-09-02 09:05:36",9029,
"2022-09-02 09:05:38",9029,
"2022-09-02 09:05:39",9029,
"2022-09-02 09:05:40",9029,
"2022-09-02 09:05:41",9029,
"2022-09-02 09:05:42",9029,
"2022-09-02 09:05:43",9029,
"2022-09-02 09:05:45",9029,
"2022-09-02 09:05:46",9029,
"2022-09-02 09:05:47",9029,
"2022-09-02 09:05:49",9029,
"2022-09-02 09:05:50",9029,
"2022-09-02 09:05:51",9029,
"2022-09-02 09:05:52",9029,
"2022-09-02 09:05:53",9029,
"2022-09-02 09:05:55",9029,
"2022-09-02 09:05:56",9028.5,
"2022-09-02 09:05:58",9028,
"2022-09-02 09:06:00",9028,
"2022-09-02 09:06:01",9028,
"2022-09-02 09:06:02",9028,
"2022-09-02 09:06:03",9028,
"2022-09-02 09:06:04",9028,
"2022-09-02 09:06:05",9028,
"2022-09-02 09:06:06",9028,
"2022-09-02 09:06:07",9028,
"2022-09-02 09:06:08",9027.5,
"2022-09-02 09:06:09",9027.5,
"2022-09-02 09:06:10",9027.5,
"2022-09-02 09:06:11",9027.5,
"2022-09-02 09:06:12",9027.5,
"2022-09-02 09:06:13",9027,
"2022-09-02 09:06:14",9027,
"2022-09-02 09:06:15",9027,
"2022-09-02 09:06:16",9027,
"2022-09-02 09:06:17",9027,
"2022-09-02 09:06:18",9027,
"2022-09-02 09:06:19",9027,
"2022-09-02 09:06:20",9027,
"2022-09-02 09:06:21",9027,
"2022-09-02 09:06:22",9027,
"2022-09-02 09:06:23",9027,
"2022-09-02 09:06:24",9027,
"2022-09-02 09:06:25",9027,
"2022-09-02 09:06:26",9027,
"2022-09-02 09:06:27",9027,
"2022-09-02 09:06:28",9027,
"2022-09-02 09:06:29",9027,
"2022-09-02 09:06:30",9027,
"2022-09-02 09:06:31",9027,
"2022-09-02 09:06:33",9027,
"2022-09-02 09:06:34",9027,
"2022-09-02 09:06:35",9027,
"2022-09-02 09:06:36",9027,
"2022-09-02 09:06:37",9027,
"2022-09-02 09:06:38",9027,
"2022-09-02 09:06:39",9027,
"2022-09-02 09:06:40",9027,
"2022-09-02 09:06:41",9027,
"2022-09-02 09:06:42",9027,
"2022-09-02 09:06:43",9027,
"2022-09-02 09:06:44",9027,
"2022-09-02 09:06:45",9027,
"2022-09-02 09:06:46",9027,
"2022-09-02 09:06:47",9027,
"2022-09-02 09:06:48",9027,
"2022-09-02 09:06:49",9027,
"2022-09-02 09:06:50",9027,
"2022-09-02 09:06:51",9027,
"2022-09-02 09:06:52",9027,
"2022-09-02 09:06:53",9027,
"2022-09-02 09:06:54",9027,
"2022-09-02 09:06:55",9027,
"2022-09-02 09:06:56",9027,
"2022-09-02 09:06:57",9027,
"2022-09-02 09:06:58",9027,
"2022-09-02 09:06:59",9027,
"2022-09-02 09:07:00",9027,
"2022-09-02 09:15:00",,9027
"2022-09-02 09:15:01",,9027.05
"2022-09-02 09:15:02",,9027.05
"2022-09-02 09:15:03",,9032.35
"2022-09-02 09:15:04",,9028.6
"2022-09-02 09:15:05",,9027.5
"2022-09-02 09:15:06",,9027.3
"2022-09-02 09:15:07",,9027.5
"2022-09-02 09:15:08",,9028.6
"2022-09-02 09:15:09",,9026.5
"2022-09-02 09:15:10",,9026.5
"2022-09-02 09:15:11",,9019.95
"2022-09-02 09:15:12",,9012.65
"2022-09-02 09:15:13",,9004
"2022-09-02 09:15:15",,8996.95
"2022-09-02 09:15:16",,8990
"2022-09-02 09:15:17",,8985.05
"2022-09-02 09:15:18",,8985.05
"2022-09-02 09:15:19",,8977
"2022-09-02 09:15:20",,8979.8
"2022-09-02 09:15:21",,8979.3
"2022-09-02 09:15:22",,8978.95
"2022-09-02 09:15:24",,8978.8
"2022-09-02 09:15:25",,8978.75
"2022-09-02 09:15:26",,8970.9
"2022-09-02 09:15:27",,8970
"2022-09-02 09:15:28",,8978.25
"2022-09-02 09:15:29",,8978.3
"2022-09-02 09:15:30",,8976.3
"2022-09-02 09:15:31",,8978.25
"2022-09-02 09:15:32",,8971.2
"2022-09-02 09:15:33",,8968.25
"2022-09-02 09:15:34",,8966.2
"2022-09-02 09:15:36",,8963.2
"2022-09-02 09:15:37",,8963.25
"2022-09-02 09:15:38",,8961.05
"2022-09-02 09:15:39",,8959.5
"2022-09-02 09:15:40",,8950.05
"2022-09-02 09:15:41",,8959.4
"2022-09-02 09:15:42",,8959.3
"2022-09-02 09:15:43",,8959.4
"2022-09-02 09:15:44",,8954.65
"2022-09-02 09:15:45",,8960.55
"2022-09-02 09:15:46",,8970
"2022-09-02 09:15:47",,8969.25
"2022-09-02 09:15:48",,8969.2
"2022-09-02 09:15:49",,8973.2
"2022-09-02 09:15:50",,8976.7
"2022-09-02 09:15:52",,8976.7
"2022-09-02 09:15:53",,8976.65
"2022-09-02 09:15:54",,8976.7
"2022-09-02 09:15:55",,8977.05
"2022-09-02 09:15:56",,8977.05
"2022-09-02 09:15:57",,8977.05
"2022-09-02 09:15:58",,8977.5
"2022-09-02 09:15:59",,8984.2
"2022-09-02 09:16:00",,8983.65
"2022-09-02 09:16:01",,8983.6
"2022-09-02 09:16:02",,8978.3
"2022-09-02 09:16:03",,8976.65
"2022-09-02 09:16:04",,8981.3
"2022-09-02 09:16:05",,8983.9
"2022-09-02 09:16:07",,8989.65
"2022-09-02 09:16:08",,8983
"2022-09-02 09:16:09",,8998.75
"2022-09-02 09:16:10",,8996.85
"2022-09-02 09:16:11",,8999.05
"2022-09-02 09:16:12",,8987
"2022-09-02 09:16:13",,8985
"2022-09-02 09:16:14",,8991.35
"2022-09-02 09:16:15",,8991.4
"2022-09-02 09:16:17",,8997
"2022-09-02 09:16:18",,8991.4
"2022-09-02 09:16:19",,8993
"2022-09-02 09:16:20",,8993.3
"2022-09-02 09:16:21",,8990.1
"2022-09-02 09:16:22",,8991.4
"2022-09-02 09:16:23",,8989.6
"2022-09-02 09:16:24",,8991.25
"2022-09-02 09:16:26",,8991.35
"2022-09-02 09:16:27",,8994.85
"2022-09-02 09:16:28",,8995
"2022-09-02 09:16:30",,8994.8
"2022-09-02 09:16:31",,8996.1
"2022-09-02 09:16:32",,8993.9
"2022-09-02 09:16:33",,8999
"2022-09-02 09:16:34",,8990
"2022-09-02 09:16:35",,8990.15
"2022-09-02 09:16:36",,8992.3
"2022-09-02 09:16:37",,8993.4
"2022-09-02 09:16:38",,8993.4
"2022-09-02 09:16:39",,8993.4
"2022-09-02 09:16:40",,8995.7
"2022-09-02 09:16:41",,8995.65
"2022-09-02 09:16:42",,8993.4
"2022-09-02 09:16:43",,8994.7
"2022-09-02 09:16:45",,8994.7
"2022-09-02 09:16:46",,8992.3
"2022-09-02 09:16:47",,8994.7
"2022-09-02 09:16:48",,8994.7
"2022-09-02 09:16:49",,8987.95
"2022-09-02 09:16:50",,8992.05
"2022-09-02 09:16:51",,8985.1
"2022-09-02 09:16:53",,8986.45
"2022-09-02 09:16:54",,8987.95
"2022-09-02 09:16:56",,8980.05
"2022-09-02 09:16:58",,8985.1
"2022-09-02 09:16:59",,8985.1
"2022-09-02 09:17:00",,8980.35
"2022-09-02 09:17:01",,8980.35
"2022-09-02 09:17:02",,8978.15
"2022-09-02 09:17:03",,8976.75
"2022-09-02 09:17:04",,8977.25
"2022-09-02 09:17:05",,8978.15
"2022-09-02 09:17:06",,8972
"2022-09-02 09:17:07",,8975
"2022-09-02 09:17:08",,8970.3
"2022-09-02 09:17:09",,8973.1
"2022-09-02 09:17:10",,8971.05
"2022-09-02 09:17:11",,8970.25
"2022-09-02 09:17:12",,8970.25
"2022-09-02 09:17:13",,8975.3
"2022-09-02 09:17:14",,8976.35
"2022-09-02 09:17:15",,8974.35
"2022-09-02 09:17:17",,8980.3
"2022-09-02 09:17:18",,8977.1
"2022-09-02 09:17:19",,8976.95
"2022-09-02 09:17:20",,8984.75
"2022-09-02 09:17:21",,8979.15
"2022-09-02 09:17:22",,8977.55
"2022-09-02 09:17:23",,8982.65
"2022-09-02 09:17:24",,8982.6
"2022-09-02 09:17:25",,8978.35
"2022-09-02 09:17:26",,8982.1
"2022-09-02 09:17:27",,8987.8
"2022-09-02 09:17:28",,8987.8
"2022-09-02 09:17:29",,8987.2
"2022-09-02 09:17:31",,8990
"2022-09-02 09:17:32",,8993
"2022-09-02 09:17:33",,8989
"2022-09-02 09:17:34",,8989
"2022-09-02 09:17:35",,8995.7
"2022-09-02 09:17:37",,8998.9
"2022-09-02 09:17:38",,8998.9
"2022-09-02 09:17:39",,8993.4
"2022-09-02 09:17:41",,8993
"2022-09-02 09:17:42",,8998.8
"2022-09-02 09:17:44",,9004
"2022-09-02 09:17:45",,9003.9
"2022-09-02 09:17:46",,8998.6
"2022-09-02 09:17:47",,9000.55
"2022-09-02 09:17:48",,9000.55
"2022-09-02 09:17:49",,9000.55
"2022-09-02 09:17:50",,9000.55
"2022-09-02 09:17:51",,8994
"2022-09-02 09:17:52",,8997.15
"2022-09-02 09:17:53",,8997.1
"2022-09-02 09:17:54",,8993.05
"2022-09-02 09:17:55",,9000
"2022-09-02 09:17:56",,9002.7
"2022-09-02 09:17:57",,9002.85
"2022-09-02 09:17:58",,9000.2
"2022-09-02 09:17:59",,9007.65
"2022-09-02 09:18:00",,9007.65
"2022-09-02 09:18:02",,9004.75
"2022-09-02 09:18:03",,9001.8
"2022-09-02 09:18:04",,9000
"2022-09-02 09:18:05",,9005.3
"2022-09-02 09:18:06",,9005.25
"2022-09-02 09:18:07",,9005.1
"2022-09-02 09:18:09",,9005.1
"2022-09-02 09:18:10",,9005
"2022-09-02 09:18:11",,9015.9
"2022-09-02 09:18:12",,9009.75
"2022-09-02 09:18:13",,9007.25
"2022-09-02 09:18:14",,9010.3
"2022-09-02 09:18:15",,9010
"2022-09-02 09:18:16",,9005.65
"2022-09-02 09:18:17",,9005
"2022-09-02 09:18:18",,9006.35
"2022-09-02 09:18:19",,9005
"2022-09-02 09:18:21",,9005.15
"2022-09-02 09:18:22",,9005.65
"2022-09-02 09:18:23",,9007.15
"2022-09-02 09:18:24",,9007.15
"2022-09-02 09:18:25",,9005
"2022-09-02 09:18:26",,9005
"2022-09-02 09:18:27",,9005
"2022-09-02 09:18:28",,9005
"2022-09-02 09:18:29",,9001
"2022-09-02 09:18:30",,9009.4
"2022-09-02 09:18:31",,9009.05
"2022-09-02 09:18:32",,9007
"2022-09-02 09:18:33",,9008.5
"2022-09-02 09:18:34",,9013.5
"2022-09-02 09:18:35",,9010
"2022-09-02 09:18:37",,9015
"2022-09-02 09:18:38",,9015
"2022-09-02 09:18:39",,9015
"2022-09-02 09:18:40",,9015
"2022-09-02 09:18:41",,9015
"2022-09-02 09:18:42",,9015.85
"2022-09-02 09:18:43",,9019.65
"2022-09-02 09:18:44",,9016.9
"2022-09-02 09:18:45",,9024.4
"2022-09-02 09:18:46",,9020
"2022-09-02 09:18:47",,9022.5
"2022-09-02 09:18:48",,9020
"2022-09-02 09:18:49",,9020
"2022-09-02 09:18:50",,9023.55
"2022-09-02 09:18:51",,9023.4
"2022-09-02 09:18:52",,9023
"2022-09-02 09:18:53",,9023
"2022-09-02 09:18:54",,9023
"2022-09-02 09:18:55",,9020.1
"2022-09-02 09:18:56",,9020
"2022-09-02 09:18:57",,9016.75
"2022-09-02 09:18:58",,9019.55
"2022-09-02 09:18:59",,9019.55
"2022-09-02 09:19:01",,9019.3
"2022-09-02 09:19:02",,9019.85
"2022-09-02 09:19:03",,9015.7
"2022-09-02 09:19:04",,9016
"2022-09-02 09:19:05",,9016
"2022-09-02 09:19:06",,9019.7
"2022-09-02 09:19:07",,9020
"2022-09-02 09:19:08",,9020
"2022-09-02 09:19:09",,9018.55
"2022-09-02 09:19:10",,9011.65
"2022-09-02 09:19:11",,9011.65
"2022-09-02 09:19:13",,9015.55
"2022-09-02 09:19:14",,9011.9
"2022-09-02 09:19:15",,9015.75
"2022-09-02 09:19:16",,9012
"2022-09-02 09:19:17",,9011.8
"2022-09-02 09:19:18",,9011
"2022-09-02 09:19:19",,9010.9
"2022-09-02 09:19:20",,9009.6
"2022-09-02 09:19:21",,9004.8
"2022-09-02 09:19:22",,9009.6
"2022-09-02 09:19:23",,9003.75
"2022-09-02 09:19:25",,9009.05
"2022-09-02 09:19:26",,9009.5
"2022-09-02 09:19:27",,9009.5
"2022-09-02 09:19:28",,9008.9
"2022-09-02 09:19:29",,9009.5
"2022-09-02 09:19:30",,9009.5
"2022-09-02 09:19:31",,9009.6
"2022-09-02 09:19:32",,9013.85
"2022-09-02 09:19:33",,9014.2
"2022-09-02 09:19:34",,9014.2
"2022-09-02 09:19:35",,9013.2
"2022-09-02 09:19:37",,9012.2
"2022-09-02 09:19:38",,9008.5
"2022-09-02 09:19:39",,9003.05
"2022-09-02 09:19:40",,9008.2
"2022-09-02 09:19:42",,9013.15
"2022-09-02 09:19:43",,9008.15
"2022-09-02 09:19:44",,9008.25
"2022-09-02 09:19:45",,9007.7
"2022-09-02 09:19:46",,9007.7
"2022-09-02 09:19:47",,9007.7
"2022-09-02 09:19:48",,9009.35
"2022-09-02 09:19:49",,9009.35
"2022-09-02 09:19:50",,9014
"2022-09-02 09:19:52",,9014.1
"2022-09-02 09:19:53",,9013.7
"2022-09-02 09:19:54",,9011.65
"2022-09-02 09:19:55",,9012
"2022-09-02 09:19:56",,9010.05
"2022-09-02 09:19:58",,9015
"2022-09-02 09:19:59",,9013
"2022-09-02 09:20:00",,9014.75
"2022-09-02 09:20:01",,9020.5
"2022-09-02 09:20:02",,9017.85
"2022-09-02 09:20:04",,9015.75
"2022-09-02 09:20:05",,9015.9
"2022-09-02 09:20:06",,9011.7
"2022-09-02 09:20:07",,9003
"2022-09-02 09:20:08",,9008.1
"2022-09-02 09:20:09",,9003
"2022-09-02 09:20:10",,8998.1
"2022-09-02 09:20:11",,8998.45
"2022-09-02 09:20:12",,8995
"2022-09-02 09:20:13",,9000.05
"2022-09-02 09:20:14",,9005
"2022-09-02 09:20:15",,9005
"2022-09-02 09:20:16",,9000.45
"2022-09-02 09:20:17",,9000.45
"2022-09-02 09:20:18",,8995.2
"2022-09-02 09:20:19",,8995.35
"2022-09-02 09:20:20",,9000
"2022-09-02 09:20:21",,8999.95
"2022-09-02 09:20:22",,9000.8
"2022-09-02 09:20:23",,9000.6
"2022-09-02 09:20:24",,9000.6
"2022-09-02 09:20:25",,9005.45
"2022-09-02 09:20:26",,9005.45
"2022-09-02 09:20:27",,9005.85
"2022-09-02 09:20:28",,9003.65
"2022-09-02 09:20:29",,9006.8
"2022-09-02 09:20:30",,9006.7
"2022-09-02 09:20:31",,9007.45
"2022-09-02 09:20:32",,9003.95
"2022-09-02 09:20:33",,9006.55
"2022-09-02 09:20:34",,9006.5
"2022-09-02 09:20:35",,9006.6
"2022-09-02 09:20:36",,9002.85
"2022-09-02 09:20:37",,9003.15
"2022-09-02 09:20:38",,9002.85
"2022-09-02 09:20:40",,9002.85
"2022-09-02 09:20:41",,9003.55
"2022-09-02 09:20:42",,9003.55
"2022-09-02 09:20:43",,9003.55
"2022-09-02 09:20:44",,9003.95
"2022-09-02 09:20:45",,9003.95
"2022-09-02 09:20:46",,9003.95
"2022-09-02 09:20:47",,9005.65
"2022-09-02 09:20:48",,9005.65
"2022-09-02 09:20:49",,9003.95
"2022-09-02 09:20:50",,9000.05
"2022-09-02 09:20:51",,9003.9
"2022-09-02 09:20:52",,9003.3
"2022-09-02 09:20:53",,9003.95
"2022-09-02 09:20:55",,9006.05
"2022-09-02 09:20:56",,9006.05
"2022-09-02 09:20:57",,9006.05
"2022-09-02 09:20:58",,9006.05
"2022-09-02 09:20:59",,9004.8
"2022-09-02 09:21:00",,9003.35
"2022-09-02 09:21:01",,8993
"2022-09-02 09:21:02",,8992.05
"2022-09-02 09:21:03",,8992.5
"2022-09-02 09:21:04",,8992.5
"2022-09-02 09:21:05",,8996.45
"2022-09-02 09:21:06",,8997.95
"2022-09-02 09:21:07",,8997.95
"2022-09-02 09:21:08",,8993.1
"2022-09-02 09:21:09",,8993.1
"2022-09-02 09:21:10",,8999.75
"2022-09-02 09:21:11",,8999.75
"2022-09-02 09:21:12",,8999.75
"2022-09-02 09:21:13",,9003.35
"2022-09-02 09:21:14",,9005.05
"2022-09-02 09:21:15",,9002.25
"2022-09-02 09:21:17",,9002.25
"2022-09-02 09:21:18",,9002.25
"2022-09-02 09:21:19",,9005.05
"2022-09-02 09:21:20",,9002.3
"2022-09-02 09:21:21",,9005.85
"2022-09-02 09:21:22",,9005.95
"2022-09-02 09:21:23",,9006
"2022-09-02 09:21:24",,8992.7
"2022-09-02 09:21:25",,8995.45
"2022-09-02 09:21:26",,8992.5
"2022-09-02 09:21:27",,8992.55
"2022-09-02 09:21:28",,8998.25
"2022-09-02 09:21:29",,8992.7
"2022-09-02 09:21:30",,8997.05
"2022-09-02 09:21:32",,8993.45
"2022-09-02 09:21:33",,8993.45
"2022-09-02 09:21:34",,8997.85
"2022-09-02 09:21:35",,9000.25
"2022-09-02 09:21:36",,8993.6
"2022-09-02 09:21:37",,8998.75
"2022-09-02 09:21:38",,8998.7
"2022-09-02 09:21:39",,8994
"2022-09-02 09:21:40",,8995.4
"2022-09-02 09:21:41",,8993.95
